Id,Predicted
7247,american (traditional)
7248,mexican
7249,canadian (new)
7250,american (traditional)
7251,chinese
7252,mediterranean
7253,mexican
7254,chinese
7255,canadian (new)
7256,american (new)
7257,american (traditional)
7258,american (traditional)
7259,italian
7260,mediterranean
7261,chinese
7262,italian
7263,american (traditional)
7264,mediterranean
7265,thai
7266,american (traditional)
7267,mexican
7268,mexican
7269,american (traditional)
7270,mexican
7271,american (traditional)
7272,japanese
7273,italian
7274,thai
7275,japanese
7276,italian
7277,italian
7278,american (traditional)
7279,italian
7280,japanese
7281,american (traditional)
7282,chinese
7283,japanese
7284,chinese
7285,italian
7286,chinese
7287,american (traditional)
7288,mediterranean
7289,italian
7290,american (traditional)
7291,thai
7292,american (traditional)
7293,chinese
7294,american (traditional)
7295,american (new)
7296,american (new)
7297,mexican
7298,japanese
7299,american (traditional)
7300,mexican
7301,american (traditional)
7302,mexican
7303,thai
7304,american (traditional)
7305,american (traditional)
7306,american (traditional)
7307,american (traditional)
7308,mexican
7309,italian
7310,american (traditional)
7311,american (traditional)
7312,canadian (new)
7313,italian
7314,chinese
7315,american (traditional)
7316,mexican
7317,chinese
7318,italian
7319,american (traditional)
7320,chinese
7321,mexican
7322,canadian (new)
7323,italian
7324,italian
7325,american (traditional)
7326,american (traditional)
7327,canadian (new)
7328,thai
7329,canadian (new)
7330,chinese
7331,italian
7332,american (traditional)
7333,mexican
7334,mexican
7335,italian
7336,mexican
7337,american (new)
7338,chinese
7339,italian
7340,thai
7341,american (traditional)
7342,american (traditional)
7343,chinese
7344,chinese
7345,mexican
7346,chinese
7347,mexican
7348,mexican
7349,mexican
7350,asian fusion
7351,american (traditional)
7352,american (traditional)
7353,chinese
7354,mexican
7355,american (traditional)
7356,mexican
7357,japanese
7358,american (new)
7359,mexican
7360,chinese
7361,mexican
7362,japanese
7363,american (traditional)
7364,american (new)
7365,asian fusion
7366,chinese
7367,mexican
7368,american (traditional)
7369,mexican
7370,italian
7371,italian
7372,italian
7373,italian
7374,chinese
7375,american (traditional)
7376,american (traditional)
7377,chinese
7378,american (traditional)
7379,mexican
7380,italian
7381,italian
7382,mediterranean
7383,mediterranean
7384,asian fusion
7385,japanese
7386,mexican
7387,chinese
7388,american (traditional)
7389,american (traditional)
7390,mediterranean
7391,italian
7392,american (traditional)
7393,american (traditional)
7394,italian
7395,american (traditional)
7396,mexican
7397,italian
7398,chinese
7399,italian
7400,asian fusion
7401,chinese
7402,thai
7403,italian
7404,japanese
7405,american (traditional)
7406,italian
7407,mexican
7408,italian
7409,mediterranean
7410,chinese
7411,american (new)
7412,american (traditional)
7413,italian
7414,american (traditional)
7415,american (traditional)
7416,italian
7417,italian
7418,american (traditional)
7419,chinese
7420,mediterranean
7421,chinese
7422,american (traditional)
7423,mexican
7424,mediterranean
7425,mediterranean
7426,mexican
7427,chinese
7428,american (traditional)
7429,asian fusion
7430,mexican
7431,mediterranean
7432,american (traditional)
7433,mexican
7434,american (traditional)
7435,chinese
7436,mexican
7437,italian
7438,american (traditional)
7439,mexican
7440,american (new)
7441,american (new)
7442,american (new)
7443,american (traditional)
7444,italian
7445,american (traditional)
7446,chinese
7447,mexican
7448,mediterranean
7449,american (traditional)
7450,american (traditional)
7451,american (traditional)
7452,american (new)
7453,thai
7454,italian
7455,american (traditional)
7456,japanese
7457,asian fusion
7458,mexican
7459,japanese
7460,chinese
7461,japanese
7462,italian
7463,american (new)
7464,italian
7465,italian
7466,mediterranean
7467,mexican
7468,japanese
7469,italian
7470,american (traditional)
7471,canadian (new)
7472,american (traditional)
7473,mexican
7474,japanese
7475,italian
7476,chinese
7477,chinese
7478,italian
7479,american (traditional)
7480,chinese
7481,italian
7482,canadian (new)
7483,japanese
7484,asian fusion
7485,italian
7486,american (traditional)
7487,italian
7488,canadian (new)
7489,mexican
7490,american (traditional)
7491,thai
7492,mexican
7493,american (new)
7494,american (new)
7495,mediterranean
7496,mexican
7497,american (traditional)
7498,thai
7499,american (new)
7500,mexican
7501,mexican
7502,japanese
7503,japanese
7504,japanese
7505,thai
7506,thai
7507,asian fusion
7508,american (traditional)
7509,american (new)
7510,chinese
7511,mexican
7512,chinese
7513,mexican
7514,thai
7515,american (new)
7516,chinese
7517,thai
7518,italian
7519,asian fusion
7520,mexican
7521,american (traditional)
7522,chinese
7523,italian
7524,japanese
7525,chinese
7526,italian
7527,japanese
7528,american (new)
7529,japanese
7530,american (traditional)
7531,mexican
7532,italian
7533,chinese
7534,chinese
7535,italian
7536,italian
7537,american (traditional)
7538,american (new)
7539,mexican
7540,mexican
7541,mexican
7542,american (traditional)
7543,american (traditional)
7544,mexican
7545,american (traditional)
7546,italian
7547,mexican
7548,italian
7549,canadian (new)
7550,japanese
7551,mexican
7552,american (traditional)
7553,japanese
7554,mediterranean
7555,italian
7556,japanese
7557,japanese
7558,japanese
7559,canadian (new)
7560,american (new)
7561,asian fusion
7562,american (traditional)
7563,italian
7564,chinese
7565,american (traditional)
7566,american (traditional)
7567,american (traditional)
7568,american (new)
7569,american (new)
7570,mexican
7571,canadian (new)
7572,american (traditional)
7573,mexican
7574,mexican
7575,mexican
7576,american (traditional)
7577,italian
7578,italian
7579,chinese
7580,mexican
7581,italian
7582,american (new)
7583,american (new)
7584,american (traditional)
7585,mexican
7586,american (traditional)
7587,american (traditional)
7588,american (traditional)
7589,american (traditional)
7590,chinese
7591,mediterranean
7592,mediterranean
7593,italian
7594,american (traditional)
7595,american (traditional)
7596,italian
7597,thai
7598,american (new)
7599,mexican
7600,italian
7601,japanese
7602,italian
7603,american (traditional)
7604,mexican
7605,chinese
7606,american (traditional)
7607,japanese
7608,italian
7609,mexican
7610,mexican
7611,italian
7612,american (traditional)
7613,american (traditional)
7614,italian
7615,italian
7616,american (traditional)
7617,american (traditional)
7618,american (traditional)
7619,japanese
7620,italian
7621,mediterranean
7622,japanese
7623,mexican
7624,american (traditional)
7625,american (traditional)
7626,american (traditional)
7627,mexican
7628,american (traditional)
7629,american (new)
7630,thai
7631,american (new)
7632,american (new)
7633,canadian (new)
7634,asian fusion
7635,american (new)
7636,mexican
7637,american (traditional)
7638,mediterranean
7639,italian
7640,chinese
7641,american (traditional)
7642,mediterranean
7643,japanese
7644,mexican
7645,japanese
7646,italian
7647,american (traditional)
7648,italian
7649,american (traditional)
7650,mediterranean
7651,canadian (new)
7652,american (new)
7653,american (traditional)
7654,american (traditional)
7655,italian
7656,mexican
7657,american (traditional)
7658,italian
7659,japanese
7660,italian
7661,thai
7662,canadian (new)
7663,american (traditional)
7664,italian
7665,mexican
7666,mexican
7667,american (traditional)
7668,thai
7669,japanese
7670,mexican
7671,italian
7672,american (traditional)
7673,mexican
7674,chinese
7675,mexican
7676,american (traditional)
7677,american (traditional)
7678,chinese
7679,american (new)
7680,american (traditional)
7681,american (traditional)
7682,italian
7683,japanese
7684,japanese
7685,italian
7686,mediterranean
7687,italian
7688,mediterranean
7689,american (traditional)
7690,canadian (new)
7691,american (traditional)
7692,chinese
7693,american (new)
7694,american (traditional)
7695,american (traditional)
7696,mexican
7697,mediterranean
7698,american (traditional)
7699,american (new)
7700,american (new)
7701,american (traditional)
7702,mexican
7703,american (traditional)
7704,american (traditional)
7705,american (new)
7706,american (traditional)
7707,japanese
7708,american (new)
7709,chinese
7710,chinese
7711,mediterranean
7712,chinese
7713,mexican
7714,american (traditional)
7715,american (traditional)
7716,american (traditional)
7717,thai
7718,italian
7719,japanese
7720,italian
7721,mexican
7722,japanese
7723,mediterranean
7724,american (traditional)
7725,italian
7726,asian fusion
7727,american (traditional)
7728,mexican
7729,chinese
7730,chinese
7731,mexican
7732,mexican
7733,chinese
7734,chinese
7735,italian
7736,italian
7737,mexican
7738,japanese
7739,mediterranean
7740,american (traditional)
7741,asian fusion
7742,mediterranean
7743,mexican
7744,thai
7745,japanese
7746,mediterranean
7747,american (new)
7748,mexican
7749,italian
7750,mexican
7751,american (traditional)
7752,american (traditional)
7753,american (traditional)
7754,italian
7755,mexican
7756,american (traditional)
7757,american (traditional)
7758,chinese
7759,italian
7760,mediterranean
7761,american (traditional)
7762,italian
7763,japanese
7764,american (traditional)
7765,mexican
7766,japanese
7767,mexican
7768,american (traditional)
7769,mexican
7770,mediterranean
7771,american (traditional)
7772,italian
7773,italian
7774,chinese
7775,thai
7776,american (traditional)
7777,american (traditional)
7778,mexican
7779,italian
7780,chinese
7781,american (traditional)
7782,american (traditional)
7783,mexican
7784,american (traditional)
7785,canadian (new)
7786,mexican
7787,american (traditional)
7788,japanese
7789,italian
7790,chinese
7791,chinese
7792,italian
7793,chinese
7794,chinese
7795,italian
7796,italian
7797,italian
7798,american (traditional)
7799,mediterranean
7800,italian
7801,chinese
7802,mediterranean
7803,chinese
7804,chinese
7805,american (traditional)
7806,american (traditional)
7807,italian
7808,italian
7809,mexican
7810,italian
7811,italian
7812,japanese
7813,japanese
7814,japanese
7815,japanese
7816,american (new)
7817,american (new)
7818,mexican
7819,american (traditional)
7820,american (traditional)
7821,japanese
7822,american (traditional)
7823,mediterranean
7824,american (new)
7825,mexican
7826,american (new)
7827,japanese
7828,american (traditional)
7829,american (traditional)
7830,mexican
7831,mexican
7832,mexican
7833,mexican
7834,american (traditional)
7835,chinese
7836,chinese
7837,american (traditional)
7838,american (traditional)
7839,italian
7840,italian
7841,mediterranean
7842,mexican
7843,chinese
7844,mexican
7845,mexican
7846,mexican
7847,mexican
7848,american (traditional)
7849,american (new)
7850,american (traditional)
7851,italian
7852,italian
7853,american (traditional)
7854,chinese
7855,chinese
7856,american (traditional)
7857,chinese
7858,chinese
7859,american (new)
7860,mexican
7861,asian fusion
7862,italian
7863,mexican
7864,american (traditional)
7865,american (traditional)
7866,american (traditional)
7867,american (traditional)
7868,italian
7869,mediterranean
7870,mediterranean
7871,italian
7872,mexican
7873,italian
7874,american (traditional)
7875,american (traditional)
7876,mexican
7877,chinese
7878,american (traditional)
7879,italian
7880,italian
7881,mexican
7882,mexican
7883,mexican
7884,chinese
7885,chinese
7886,mexican
7887,american (traditional)
7888,asian fusion
7889,american (traditional)
7890,japanese
7891,chinese
7892,american (traditional)
7893,american (traditional)
7894,japanese
7895,asian fusion
7896,american (new)
7897,mediterranean
7898,italian
7899,thai
7900,chinese
7901,chinese
7902,chinese
7903,mexican
7904,american (traditional)
7905,italian
7906,italian
7907,mexican
7908,mexican
7909,american (traditional)
7910,japanese
7911,italian
7912,american (traditional)
7913,asian fusion
7914,american (traditional)
7915,japanese
7916,italian
7917,asian fusion
7918,mexican
7919,mediterranean
7920,chinese
7921,mexican
7922,mexican
7923,canadian (new)
7924,american (traditional)
7925,chinese
7926,thai
7927,american (traditional)
7928,american (traditional)
7929,mexican
7930,american (traditional)
7931,mexican
7932,japanese
7933,chinese
7934,chinese
7935,chinese
7936,mediterranean
7937,american (new)
7938,canadian (new)
7939,american (new)
7940,thai
7941,chinese
7942,italian
7943,chinese
7944,chinese
7945,italian
7946,italian
7947,mexican
7948,american (new)
7949,japanese
7950,chinese
7951,japanese
7952,american (traditional)
7953,canadian (new)
7954,american (traditional)
7955,chinese
7956,italian
7957,mexican
7958,american (new)
7959,american (traditional)
7960,mexican
7961,mexican
7962,italian
7963,italian
7964,thai
7965,american (traditional)
7966,chinese
7967,mexican
7968,chinese
7969,american (traditional)
7970,mexican
7971,mexican
7972,japanese
7973,japanese
7974,mexican
7975,mexican
7976,american (new)
7977,mediterranean
7978,mediterranean
7979,chinese
7980,chinese
7981,italian
7982,italian
7983,mexican
7984,american (traditional)
7985,american (traditional)
7986,italian
7987,thai
7988,italian
7989,thai
7990,american (traditional)
7991,thai
7992,chinese
7993,mexican
7994,chinese
7995,japanese
7996,american (new)
7997,mexican
7998,italian
7999,american (traditional)
8000,italian
8001,american (new)
8002,american (traditional)
8003,american (traditional)
8004,chinese
8005,canadian (new)
8006,italian
8007,american (new)
8008,chinese
8009,mediterranean
8010,canadian (new)
8011,thai
8012,thai
8013,american (traditional)
8014,mediterranean
8015,american (traditional)
8016,italian
8017,american (traditional)
8018,mexican
8019,mexican
8020,chinese
8021,mexican
8022,american (traditional)
8023,chinese
8024,chinese
8025,italian
8026,american (traditional)
8027,thai
8028,japanese
8029,italian
8030,italian
8031,american (traditional)
8032,mexican
8033,chinese
8034,japanese
8035,american (traditional)
8036,canadian (new)
8037,japanese
8038,american (traditional)
8039,american (traditional)
8040,american (traditional)
8041,mexican
8042,asian fusion
8043,italian
8044,american (new)
8045,italian
8046,thai
8047,chinese
8048,american (new)
8049,italian
8050,mexican
8051,mediterranean
8052,thai
8053,mediterranean
8054,thai
8055,american (new)
8056,mexican
8057,american (traditional)
8058,american (traditional)
8059,italian
8060,american (traditional)
8061,american (traditional)
8062,chinese
8063,american (new)
8064,mexican
8065,italian
8066,american (traditional)
8067,mexican
8068,mexican
8069,thai
8070,mexican
8071,italian
8072,japanese
8073,american (traditional)
8074,japanese
8075,mediterranean
8076,italian
8077,chinese
8078,canadian (new)
8079,chinese
8080,mexican
8081,chinese
8082,american (traditional)
8083,japanese
8084,american (traditional)
8085,american (new)
8086,american (traditional)
8087,american (new)
8088,american (traditional)
8089,american (traditional)
8090,italian
8091,chinese
8092,american (traditional)
8093,american (new)
8094,mediterranean
8095,chinese
8096,chinese
8097,italian
8098,chinese
8099,american (traditional)
8100,mexican
8101,chinese
8102,american (traditional)
8103,mediterranean
8104,mexican
8105,italian
8106,japanese
8107,asian fusion
8108,american (traditional)
8109,american (traditional)
8110,chinese
8111,mediterranean
8112,mexican
8113,japanese
8114,italian
8115,american (traditional)
8116,japanese
8117,japanese
8118,chinese
8119,mexican
8120,american (traditional)
8121,japanese
8122,mediterranean
8123,japanese
8124,chinese
8125,american (new)
8126,mexican
8127,japanese
8128,japanese
8129,canadian (new)
8130,american (traditional)
8131,italian
8132,mexican
8133,italian
8134,mexican
8135,asian fusion
8136,italian
8137,japanese
8138,american (traditional)
8139,american (traditional)
8140,thai
8141,canadian (new)
8142,italian
8143,mexican
8144,american (traditional)
8145,mexican
8146,thai
8147,american (traditional)
8148,chinese
8149,chinese
8150,chinese
8151,american (traditional)
8152,mexican
8153,mediterranean
8154,thai
8155,mexican
8156,american (traditional)
8157,chinese
8158,italian
8159,american (traditional)
8160,mediterranean
8161,italian
8162,italian
8163,italian
8164,japanese
8165,canadian (new)
8166,american (new)
8167,mediterranean
8168,american (new)
8169,chinese
8170,mexican
8171,mexican
8172,chinese
8173,american (new)
8174,american (new)
8175,mexican
8176,american (traditional)
8177,japanese
8178,mexican
8179,italian
8180,italian
8181,american (traditional)
8182,japanese
8183,mexican
8184,italian
8185,chinese
8186,canadian (new)
8187,japanese
8188,american (traditional)
8189,japanese
8190,chinese
8191,mexican
8192,mexican
8193,italian
8194,american (traditional)
8195,chinese
8196,japanese
8197,mediterranean
8198,american (new)
8199,chinese
8200,mediterranean
8201,italian
8202,mexican
8203,mexican
8204,american (traditional)
8205,american (new)
8206,american (traditional)
8207,chinese
8208,chinese
8209,american (traditional)
8210,american (traditional)
8211,japanese
8212,mexican
8213,mexican
8214,american (traditional)
8215,japanese
8216,thai
8217,american (new)
8218,italian
8219,japanese
8220,chinese
8221,italian
8222,american (traditional)
8223,american (new)
8224,mexican
8225,american (traditional)
8226,american (new)
8227,mexican
8228,italian
8229,canadian (new)
8230,chinese
8231,thai
8232,chinese
8233,asian fusion
8234,canadian (new)
8235,american (traditional)
8236,mexican
8237,asian fusion
8238,american (traditional)
8239,mediterranean
8240,chinese
8241,chinese
8242,american (traditional)
8243,mexican
8244,american (traditional)
8245,american (new)
8246,mediterranean
8247,american (traditional)
8248,chinese
8249,chinese
8250,american (traditional)
8251,italian
8252,american (new)
8253,japanese
8254,mexican
8255,italian
8256,mediterranean
8257,italian
8258,chinese
8259,american (traditional)
8260,american (traditional)
8261,american (traditional)
8262,american (traditional)
8263,american (new)
8264,chinese
8265,american (new)
8266,japanese
8267,asian fusion
8268,american (new)
8269,canadian (new)
8270,italian
8271,american (traditional)
8272,american (traditional)
8273,italian
8274,mexican
8275,american (traditional)
8276,american (new)
8277,american (traditional)
8278,thai
8279,canadian (new)
8280,italian
8281,chinese
8282,american (traditional)
8283,american (new)
8284,chinese
8285,italian
8286,italian
8287,mexican
8288,american (traditional)
8289,chinese
8290,american (traditional)
8291,italian
8292,asian fusion
8293,chinese
8294,italian
8295,american (traditional)
8296,chinese
8297,italian
8298,italian
8299,asian fusion
8300,american (traditional)
8301,japanese
8302,chinese
8303,japanese
8304,japanese
8305,mexican
8306,chinese
8307,canadian (new)
8308,american (traditional)
8309,mexican
8310,chinese
8311,american (traditional)
8312,american (new)
8313,mexican
8314,american (traditional)
8315,italian
8316,american (traditional)
8317,american (traditional)
8318,mexican
8319,american (traditional)
8320,mexican
8321,american (traditional)
8322,mexican
8323,american (new)
8324,mexican
8325,chinese
8326,chinese
8327,american (traditional)
8328,mexican
8329,american (traditional)
8330,american (new)
8331,asian fusion
8332,mexican
8333,chinese
8334,american (new)
8335,italian
8336,mexican
8337,american (new)
8338,mexican
8339,american (traditional)
8340,american (new)
8341,chinese
8342,mediterranean
8343,american (traditional)
8344,mexican
8345,american (traditional)
8346,chinese
8347,canadian (new)
8348,american (new)
8349,mexican
8350,chinese
8351,italian
8352,american (new)
8353,italian
8354,american (new)
8355,thai
8356,japanese
8357,american (new)
8358,japanese
8359,italian
8360,chinese
8361,italian
8362,american (traditional)
8363,american (new)
8364,mexican
8365,american (new)
8366,italian
8367,american (traditional)
8368,chinese
8369,asian fusion
8370,canadian (new)
8371,mediterranean
8372,chinese
8373,american (traditional)
8374,chinese
8375,chinese
8376,mexican
8377,italian
8378,mexican
8379,mexican
8380,japanese
8381,chinese
8382,american (traditional)
8383,mexican
8384,chinese
8385,mexican
8386,chinese
8387,canadian (new)
8388,japanese
8389,american (traditional)
8390,canadian (new)
8391,american (traditional)
8392,japanese
8393,japanese
8394,canadian (new)
8395,japanese
8396,chinese
8397,italian
8398,american (traditional)
8399,chinese
8400,italian
8401,american (new)
8402,american (traditional)
8403,american (new)
8404,mexican
8405,mexican
8406,american (new)
8407,italian
8408,american (new)
8409,italian
8410,mediterranean
8411,chinese
8412,american (traditional)
8413,american (traditional)
8414,japanese
8415,italian
8416,italian
8417,chinese
8418,chinese
8419,japanese
8420,american (traditional)
8421,chinese
8422,japanese
8423,american (new)
8424,thai
8425,italian
8426,american (traditional)
8427,chinese
8428,italian
8429,american (traditional)
8430,thai
8431,japanese
8432,chinese
8433,japanese
8434,american (traditional)
8435,italian
8436,asian fusion
8437,italian
8438,american (traditional)
8439,american (traditional)
8440,chinese
8441,american (traditional)
8442,canadian (new)
8443,american (traditional)
8444,italian
8445,american (traditional)
8446,mexican
8447,mexican
8448,american (traditional)
8449,mexican
8450,american (new)
8451,american (traditional)
8452,italian
8453,american (traditional)
8454,italian
8455,japanese
8456,italian
8457,italian
8458,american (new)
8459,chinese
8460,american (traditional)
8461,american (traditional)
8462,thai
8463,japanese
8464,mediterranean
8465,american (traditional)
8466,american (traditional)
8467,italian
8468,american (traditional)
8469,american (traditional)
8470,italian
8471,mexican
8472,japanese
8473,japanese
8474,american (traditional)
8475,mexican
8476,american (traditional)
8477,mexican
8478,american (traditional)
8479,american (new)
8480,american (traditional)
8481,american (new)
8482,mexican
8483,american (traditional)
8484,italian
8485,chinese
8486,american (traditional)
8487,mexican
8488,mexican
8489,american (traditional)
8490,asian fusion
8491,american (traditional)
8492,chinese
8493,mexican
8494,mexican
8495,chinese
8496,mexican
8497,mexican
8498,american (traditional)
8499,american (traditional)
8500,italian
8501,american (new)
8502,mexican
8503,american (traditional)
8504,american (new)
8505,american (traditional)
8506,canadian (new)
8507,american (traditional)
8508,italian
8509,american (traditional)
8510,mediterranean
8511,mexican
8512,mexican
8513,chinese
8514,chinese
8515,mexican
8516,mexican
8517,japanese
8518,mexican
8519,asian fusion
8520,mediterranean
8521,italian
8522,mexican
8523,japanese
8524,thai
8525,chinese
8526,chinese
8527,chinese
8528,canadian (new)
8529,mexican
8530,american (new)
8531,italian
8532,american (traditional)
8533,chinese
8534,japanese
8535,american (traditional)
8536,mexican
8537,american (traditional)
8538,canadian (new)
8539,american (traditional)
8540,mexican
8541,american (traditional)
8542,japanese
8543,mexican
8544,chinese
8545,italian
8546,mexican
8547,italian
8548,japanese
8549,american (traditional)
8550,mexican
8551,american (new)
8552,american (traditional)
8553,mexican
8554,american (new)
8555,mexican
8556,american (traditional)
8557,japanese
8558,american (traditional)
8559,american (new)
8560,japanese
8561,chinese
8562,italian
8563,american (new)
8564,italian
8565,italian
8566,american (traditional)
8567,american (new)
8568,american (new)
8569,american (traditional)
8570,american (traditional)
8571,japanese
8572,american (traditional)
8573,mexican
8574,american (traditional)
8575,chinese
8576,italian
8577,american (traditional)
8578,mexican
8579,american (new)
8580,chinese
8581,japanese
8582,italian
8583,canadian (new)
8584,american (new)
8585,chinese
8586,american (new)
8587,italian
8588,american (traditional)
8589,italian
8590,japanese
8591,thai
8592,asian fusion
8593,italian
8594,american (traditional)
8595,mexican
8596,mediterranean
8597,italian
8598,mexican
8599,japanese
8600,mexican
8601,chinese
8602,american (new)
8603,mexican
8604,american (traditional)
8605,mediterranean
8606,american (traditional)
8607,american (traditional)
8608,american (new)
8609,thai
8610,american (traditional)
8611,american (traditional)
8612,japanese
8613,american (traditional)
8614,mediterranean
8615,chinese
8616,italian
8617,american (traditional)
8618,mexican
8619,thai
8620,chinese
8621,chinese
8622,italian
8623,italian
8624,mexican
8625,mexican
8626,italian
8627,thai
8628,mexican
8629,chinese
8630,japanese
8631,italian
8632,italian
8633,chinese
8634,chinese
8635,italian
8636,chinese
8637,mediterranean
8638,chinese
8639,american (traditional)
8640,canadian (new)
8641,american (new)
8642,american (new)
8643,american (traditional)
8644,mexican
8645,mexican
8646,japanese
8647,mexican
8648,american (traditional)
8649,mediterranean
8650,italian
8651,mexican
8652,american (traditional)
8653,mexican
8654,italian
8655,american (traditional)
8656,american (traditional)
8657,italian
8658,american (traditional)
8659,mexican
8660,chinese
8661,american (traditional)
8662,american (traditional)
8663,american (traditional)
8664,italian
8665,mexican
8666,italian
8667,japanese
8668,american (traditional)
8669,american (traditional)
8670,chinese
8671,american (traditional)
8672,american (traditional)
8673,canadian (new)
8674,mexican
8675,italian
8676,italian
8677,italian
8678,japanese
8679,american (traditional)
8680,italian
8681,american (traditional)
8682,american (traditional)
8683,italian
8684,american (traditional)
8685,american (traditional)
8686,mexican
8687,american (traditional)
8688,japanese
8689,thai
8690,canadian (new)
8691,chinese
8692,chinese
8693,american (new)
8694,italian
8695,chinese
8696,american (traditional)
8697,american (traditional)
8698,chinese
8699,chinese
8700,canadian (new)
8701,chinese
8702,chinese
8703,mexican
8704,thai
8705,thai
8706,italian
8707,italian
8708,italian
8709,italian
8710,american (traditional)
8711,italian
8712,italian
8713,american (traditional)
8714,american (new)
8715,japanese
8716,chinese
8717,chinese
8718,mediterranean
8719,italian
8720,chinese
8721,american (traditional)
8722,mexican
8723,italian
8724,mexican
8725,american (traditional)
8726,mexican
8727,chinese
8728,american (traditional)
8729,chinese
8730,mexican
8731,american (new)
8732,american (traditional)
8733,italian
8734,american (traditional)
8735,mediterranean
8736,american (traditional)
8737,asian fusion
8738,canadian (new)
8739,american (traditional)
8740,italian
8741,mexican
8742,italian
8743,italian
8744,mexican
8745,japanese
8746,japanese
8747,american (traditional)
8748,american (traditional)
8749,chinese
8750,american (traditional)
8751,italian
8752,american (new)
8753,italian
8754,mediterranean
8755,chinese
8756,italian
8757,american (traditional)
8758,mediterranean
8759,mexican
8760,american (traditional)
8761,mediterranean
8762,mexican
8763,asian fusion
8764,american (new)
8765,thai
8766,american (new)
8767,canadian (new)
8768,italian
8769,italian
8770,japanese
8771,mexican
8772,thai
8773,japanese
8774,american (traditional)
8775,american (traditional)
8776,mexican
8777,mediterranean
8778,chinese
8779,thai
8780,italian
8781,italian
8782,italian
8783,american (traditional)
8784,canadian (new)
8785,american (traditional)
8786,chinese
8787,japanese
8788,american (traditional)
8789,mexican
8790,italian
8791,chinese
8792,mexican
8793,asian fusion
8794,thai
8795,american (traditional)
8796,italian
8797,mexican
8798,american (traditional)
8799,thai
8800,mexican
8801,chinese
8802,mexican
8803,mexican
8804,american (new)
8805,asian fusion
8806,american (traditional)
8807,italian
8808,mediterranean
8809,american (traditional)
8810,american (new)
8811,american (traditional)
8812,thai
8813,chinese
8814,american (traditional)
8815,mexican
8816,thai
8817,american (traditional)
8818,mexican
8819,american (traditional)
8820,american (traditional)
8821,chinese
8822,mexican
8823,asian fusion
8824,italian
8825,japanese
8826,american (traditional)
8827,chinese
8828,chinese
8829,american (traditional)
8830,mexican
8831,mexican
8832,chinese
8833,mexican
8834,american (traditional)
8835,chinese
8836,mexican
8837,american (new)
8838,mexican
8839,american (traditional)
8840,italian
8841,american (traditional)
8842,italian
8843,american (new)
8844,american (new)
8845,chinese
8846,chinese
8847,american (traditional)
8848,japanese
8849,mexican
8850,american (traditional)
8851,chinese
8852,italian
8853,american (traditional)
8854,american (new)
8855,mexican
8856,mexican
8857,chinese
8858,mediterranean
8859,american (traditional)
8860,italian
8861,mexican
8862,american (traditional)
8863,asian fusion
8864,italian
8865,american (traditional)
8866,italian
8867,mexican
8868,asian fusion
8869,mexican
8870,american (new)
8871,american (traditional)
8872,mediterranean
8873,italian
8874,chinese
8875,italian
8876,italian
8877,mexican
8878,american (traditional)
8879,mexican
8880,mexican
8881,american (traditional)
8882,chinese
8883,japanese
8884,american (new)
8885,italian
8886,italian
8887,mediterranean
8888,mexican
8889,thai
8890,mediterranean
8891,italian
8892,american (traditional)
8893,american (traditional)
8894,chinese
8895,chinese
8896,mexican
8897,chinese
8898,japanese
8899,american (traditional)
8900,american (new)
8901,american (traditional)
8902,american (traditional)
8903,american (traditional)
8904,italian
8905,asian fusion
8906,american (traditional)
8907,american (traditional)
8908,mediterranean
8909,chinese
8910,mexican
8911,mediterranean
8912,american (new)
8913,mexican
8914,mexican
8915,japanese
8916,italian
8917,japanese
8918,mediterranean
8919,mexican
8920,american (new)
8921,japanese
8922,japanese
8923,chinese
8924,japanese
8925,american (new)
8926,mexican
8927,american (traditional)
8928,chinese
8929,chinese
8930,japanese
8931,italian
8932,mexican
8933,american (traditional)
8934,american (new)
8935,american (traditional)
8936,mexican
8937,american (traditional)
8938,mexican
8939,mediterranean
8940,american (traditional)
8941,chinese
8942,american (traditional)
8943,american (traditional)
8944,mediterranean
8945,mexican
8946,mexican
8947,italian
8948,american (traditional)
8949,mexican
8950,japanese
8951,chinese
8952,chinese
8953,american (traditional)
8954,japanese
8955,italian
8956,italian
8957,italian
8958,italian
8959,italian
8960,italian
8961,mediterranean
8962,japanese
8963,mexican
8964,mexican
8965,chinese
8966,mexican
8967,mexican
8968,american (new)
8969,american (new)
8970,chinese
8971,italian
8972,mediterranean
8973,american (traditional)
8974,chinese
8975,american (traditional)
8976,american (traditional)
8977,mexican
8978,american (traditional)
8979,mexican
8980,chinese
8981,mexican
8982,mexican
8983,italian
8984,japanese
8985,italian
8986,thai
8987,mexican
8988,mexican
8989,american (traditional)
8990,american (new)
8991,mexican
8992,american (new)
8993,chinese
8994,american (traditional)
8995,american (new)
8996,italian
8997,japanese
8998,american (traditional)
8999,chinese
9000,chinese
9001,japanese
9002,italian
9003,asian fusion
9004,italian
9005,italian
9006,japanese
9007,chinese
9008,american (traditional)
9009,canadian (new)
9010,chinese
9011,american (traditional)
9012,italian
9013,american (traditional)
9014,mediterranean
9015,american (traditional)
9016,american (traditional)
9017,american (traditional)
9018,italian
9019,chinese
9020,japanese
9021,chinese
9022,italian
9023,thai
9024,italian
9025,mexican
9026,american (traditional)
9027,american (traditional)
9028,american (new)
9029,japanese
9030,mexican
9031,italian
9032,american (traditional)
9033,mexican
